"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name"
"12579","Author","Qiao, Meina","WROTE_A_PAPER_WITH","313","Author","Zhao, Yi"
"535","Author","Maddikunta, Praveen Kumar Reddy","WROTE_A_PAPER_WITH","20918","Author","Nguyen, Dinh C."
"520","Author","Bai, Bo","WROTE_A_PAPER_WITH","2997","Author","Wang, Dong"
"38290","Author","Qiang, Yan","WROTE_A_PAPER_WITH","306","Author","Wang, Peng"
"667","Author","Liu, Yongpan","WROTE_A_PAPER_WITH","40121","Author","Yang, Chengmo"
"13805","Author","Guan, Ping","WROTE_A_PAPER_WITH","342","Author","Hang, Yanwen"
"18674","Author","Gao, Hang","WROTE_A_PAPER_WITH","321","Author","Liu, Liang"
"510","Author","Mahmood, Khalid","WROTE_A_PAPER_WITH","4058","Author","Yang, Ming-Hour"
"561","Author","Qin, Xiaoqi","WROTE_A_PAPER_WITH","29846","Author","Song, Xianxin"
"242","Author","Gupta, Deepak","WROTE_A_PAPER_WITH","35704","Author","Tripathi, Achyut Mani"
"5783","Author","Cassiau, Nicolas","WROTE_A_PAPER_WITH","821","Author","Jung, Peter"
"557","Author","Buyya, Rajkumar","WROTE_A_PAPER_WITH","804","Author","Chowdhry, Bhawani Shankar"
"31278","Author","Lei, Hong","WROTE_A_PAPER_WITH","529","Author","Zhang, Yongxin"
"69","Author","Kang, Jiawen","WROTE_A_PAPER_WITH","1057","Author","Lin, Xiaodong"
"542","Author","Abouhawwash, Mohamed","WROTE_A_PAPER_WITH","15233","Author","Askar, S.S."
"111","Author","Chopade, Pravin Balaso","WROTE_A_PAPER_WITH","16938","Author","Kota, Prabhakar Narasappa"
"7","Author","Xu, Jie","WROTE_A_PAPER_WITH","6755","Author","Yang, Lei"
"69","Author","Kang, Jiawen","WROTE_A_PAPER_WITH","24125","Author","Ma, Shiyao"
"34635","Author","Sharma, Sheetal","WROTE_A_PAPER_WITH","539","Author","Turabieh, Hamza"
"40148","Author","Wu, Ruofan","WROTE_A_PAPER_WITH","114","Author","Zhang, Xiao"
"453","Author","Jhanjhi, N.Z.","WROTE_A_PAPER_WITH","40149","Author","Singh, Tarana"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","1564","Author","Sutrala, Anil Kumar"
"309","Author","Gao, Xiao-Zhi","WROTE_A_PAPER_WITH","22090","Author","Krishnaprasanna, R."
"12515","Author","Gao, Feifei","WROTE_A_PAPER_WITH","284","Author","He, Chen"
"565","Author","Li, Yin","WROTE_A_PAPER_WITH","40155","Author","Peng, Gaofeng"
"36100","Author","Shi, Feifei","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","19280","Author","Yang, Zhao"
"636","Author","Yang, Wei","WROTE_A_PAPER_WITH","4481","Author","Yang, Yinxuan"
"553","Author","Ning, Zhaolong","WROTE_A_PAPER_WITH","759","Author","Wei, Jibo"
"5557","Author","Khan, Baseem","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"27824","Author","Guo, Zhaohui","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"55","Author","Imran, Muhammad","WROTE_A_PAPER_WITH","28060","Author","Li, Jiapeng"
"591","Author","Liu, Bilan","WROTE_A_PAPER_WITH","35178","Author","Wang, Jiake"
"95","Author","Wang, Chao","WROTE_A_PAPER_WITH","15593","Author","Xu, Peng"
"185","Author","Jiang, Dazhi","WROTE_A_PAPER_WITH","15155","Author","Tu, Geng"
"18604","Author","Abulkasim, Hussein","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"55","Author","Imran, Muhammad","WROTE_A_PAPER_WITH","1918","Author","Yu, Keping"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","2310","Author","Tang, Yong"
"148","Author","Zhang, Ning","WROTE_A_PAPER_WITH","245","Author","Zhang, Xin"
"147","Author","Liu, Lei","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"10514","Author","Farahani, Bahar","WROTE_A_PAPER_WITH","442","Author","Saracco, Roberto"
"3612","Author","Badar, Hafiz Muhammad Sanaullah","WROTE_A_PAPER_WITH","508","Author","Das, Ashok Kumar"
"2450","Author","Rao, Yanyi","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"22948","Author","Dryjanski, Marcin","WROTE_A_PAPER_WITH","11","Author","Gaspar, Ivan"
"10310","Author","Chande, Vinay","WROTE_A_PAPER_WITH","402","Author","Singh, Deepak Singh Mahendar"
"6846","Author","Qian, Yongfeng","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"8540","Author","Jing, Xuyang","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"69","Author","Kang, Jiawen","WROTE_A_PAPER_WITH","6025","Author","Xiong, Zehui"
"7168","Author","Li, Su","WROTE_A_PAPER_WITH","876","Author","Lu, Rongxing"
"7418","Author","Chen, Ruoya","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"36937","Author","Floerkemeier, Christian","WROTE_A_PAPER_WITH","134","Author","Wang, Junyu"
"16797","Author","Adhikari, Saurabh","WROTE_A_PAPER_WITH","617","Author","Akila, D."
"8343","Author","Gao, Yue","WROTE_A_PAPER_WITH","138","Author","Qin, Zhijin"
"430","Author","Chen, Zhigang","WROTE_A_PAPER_WITH","26212","Author","Deng, Yiqin"
"38674","Author","Gull, Solihah","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"321","Author","Liu, Liang","WROTE_A_PAPER_WITH","2826","Author","Wang, Xin"
"54","Author","Wu, Yue","WROTE_A_PAPER_WITH","2402","Author","Zhao, Zitian"
"262","Author","Kumar, Prabhat","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"37013","Author","Cao, Jiayi","WROTE_A_PAPER_WITH","464","Author","Li, Shaoxi"
"543","Author","Chen, Xianfu","WROTE_A_PAPER_WITH","27901","Author","Wu, Jingyi"
"4615","Author","Feng, Tianming","WROTE_A_PAPER_WITH","422","Author","Gu, Xuemai"
"410","Author","He, Debiao","WROTE_A_PAPER_WITH","1096","Author","Wang, Jing"
"2798","Author","Chao, Han-Chieh","WROTE_A_PAPER_WITH","480","Author","Lai, Chin-Feng"
"29133","Author","Malik, Saif U.R.","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"9112","Author","Jin, Yi","WROTE_A_PAPER_WITH","787","Author","Zhang, Xu"
"166","Author","Gong, Ping","WROTE_A_PAPER_WITH","10446","Author","Xiao, Ruliang"
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","25816","Author","Rathi, Vipin Kumar"
"353","Author","Moustafa, Nour","WROTE_A_PAPER_WITH","15691","Author","Sallam, Karam M."
"24118","Author","Yang, Xuechao","WROTE_A_PAPER_WITH","411","Author","Zhou, Xiaotong"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","23628","Author","Li, Yue"
"9519","Author","Guo, Lei","WROTE_A_PAPER_WITH","553","Author","Ning, Zhaolong"
"11807","Author","Liao, Haijun","WROTE_A_PAPER_WITH","30","Author","Zhang, Hui"
"60","Author","Zhang, Yu","WROTE_A_PAPER_WITH","18620","Author","Zhao, Rongzhen"
"104","Author","Liu, Jian","WROTE_A_PAPER_WITH","19971","Author","Wang, Yongtao"
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","4079","Author","Peng, Tao"
"704","Author","Chen, Feifei","WROTE_A_PAPER_WITH","28114","Author","Cui, Guangming"
"639","Author","Gupta, Brij B.","WROTE_A_PAPER_WITH","23457","Author","Xia, Zhihua"
"867","Author","Wang, Xiao","WROTE_A_PAPER_WITH","16859","Author","Wang, Zhe"
"16743","Author","Rattanavipanon, Norrathep","WROTE_A_PAPER_WITH","136","Author","Tsudik, Gene"
"704","Author","Chen, Feifei","WROTE_A_PAPER_WITH","4741","Author","Wan, Shaohua"
"127","Author","Li, Jie","WROTE_A_PAPER_WITH","1968","Author","Wang, Xingwei"
"36012","Author","Zang, Lianqi","WROTE_A_PAPER_WITH","245","Author","Zhang, Xin"
"3389","Author","Kumar, Rajesh","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"153","Author","Kadry, Seifedine Nimer","WROTE_A_PAPER_WITH","22642","Author","Zhang, Shuqing"
"19661","Author","Fu, Luoyi","WROTE_A_PAPER_WITH","426","Author","Zhang, Jing"
"577","Author","Fortino, Giancarlo","WROTE_A_PAPER_WITH","10080","Author","Li, Wenfeng"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","1041","Author","Shu, Lei"
"797","Author","Mossberger, Karen","WROTE_A_PAPER_WITH","40289","Author","van Deursen, Alexander J. A. M."
"6266","Author","Liu, Xiangtao","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"40298","Author","Fu, Yang","WROTE_A_PAPER_WITH","476","Author","Liu, Jiayan"
"716","Author","Chen, Liming","WROTE_A_PAPER_WITH","2056","Author","Ning, Huansheng"
"32008","Author","Khan, Surbhi B.","WROTE_A_PAPER_WITH","90","Author","Vimal, S."
"535","Author","Maddikunta, Praveen Kumar Reddy","WROTE_A_PAPER_WITH","1760","Author","Yenduri, Gokul"
"513","Author","Gong, Li","WROTE_A_PAPER_WITH","21984","Author","Xu, Lihua"
"15547","Author","Cai, Zhiping","WROTE_A_PAPER_WITH","358","Author","Wu, Kui"
"3277","Author","Bhattacharya, Sweta","WROTE_A_PAPER_WITH","449","Author","Meenakshisundaram, Iyapparaja"
"8693","Author","Abraham, Ajith","WROTE_A_PAPER_WITH","844","Author","Vairavasundaram, Subramaniyaswamy"
"857","Author","Pandey, Hari Mohan","WROTE_A_PAPER_WITH","25815","Author","Qian, Jia"
"5028","Author","Han, Jinguang","WROTE_A_PAPER_WITH","706","Author","Ke, Lishan"
"15004","Author","Bello, Oladayo","WROTE_A_PAPER_WITH","376","Author","Zeadally, Sherali"
"845","Author","Cilfone, Antonio","WROTE_A_PAPER_WITH","4142","Author","Ferrari, Gianluigi"
"12093","Author","Gu, Ke","WROTE_A_PAPER_WITH","595","Author","Khan, Fazlullah"
"2693","Author","Daneshmand, Mahmoud","WROTE_A_PAPER_WITH","341","Author","Sahoo, Kshira Sagar"
"7024","Author","Li, Bo","WROTE_A_PAPER_WITH","33","Author","Liu, Jiangchuan"
"40310","Author","Nagappan, Krishnaraj","WROTE_A_PAPER_WITH","831","Author","Rajendran, Surendran"
"434","Author","Wang, Cong","WROTE_A_PAPER_WITH","23242","Author","Xie, Hongcheng"
"39095","Author","Mao, Tengyue","WROTE_A_PAPER_WITH","271","Author","Zhang, Xue"
"123","Author","Firouzi, Farshad","WROTE_A_PAPER_WITH","8228","Author","Huang, Erich S."
"66","Author","De Albuquerque, Victor Hugo C.","WROTE_A_PAPER_WITH","577","Author","Fortino, Giancarlo"
"3308","Author","Choo, Kim-Kwang Raymond","WROTE_A_PAPER_WITH","882","Author","Zhuang, Ruhan"
"126","Author","Yang, Laurence T.","WROTE_A_PAPER_WITH","14353","Author","Yang, Qiang"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","23134","Author","Yuan, Yunhao"
"7336","Author","Brink, Stephan Ten","WROTE_A_PAPER_WITH","821","Author","Jung, Peter"
"17873","Author","Alnumay, Waleed S.","WROTE_A_PAPER_WITH","277","Author","Kumar, V. D. Ambeth"
"3833","Author","Huang, Huang","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"343","Author","Zhang, Peng","WROTE_A_PAPER_WITH","40325","Author","Zhao, Yingsi"
"3735","Author","Bilal, Muhammad","WROTE_A_PAPER_WITH","46","Author","Xu, Xiaolong"
"39965","Author","Malini, A.","WROTE_A_PAPER_WITH","77","Author","Suganthi, P."
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","4258","Author","Zou, Shaojun"
"12928","Author","Kasukurthi, Mohan Vamsi","WROTE_A_PAPER_WITH","817","Author","Wu, Zhaolong"
"14659","Author","Alsulami, Abdulaziz A.","WROTE_A_PAPER_WITH","801","Author","Hasan, Mohammad Kamrul"
"320","Author","Chen, Bo","WROTE_A_PAPER_WITH","25797","Author","Zhang, Surong"
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","22779","Author","Rajput, Nikhil Kumar"
"585","Author","Li, Yan-Bin","WROTE_A_PAPER_WITH","40336","Author","Wang, Mei-Qin"
"4167","Author","Li, Xuan","WROTE_A_PAPER_WITH","707","Author","Yan, Hongyang"
"347","Author","Ji, Zhanlin","WROTE_A_PAPER_WITH","32625","Author","O’droma, Máirtín"
"11316","Author","Kariri, Elham","WROTE_A_PAPER_WITH","90","Author","Vimal, S."
"15243","Author","Feng, Gang","WROTE_A_PAPER_WITH","611","Author","Li, Jianqiang"
"361","Author","Lv, Zhihan","WROTE_A_PAPER_WITH","27901","Author","Wu, Jingyi"
"10110","Author","Shorfuzzaman, Mohammad","WROTE_A_PAPER_WITH","502","Author","Tripathi, Rakesh"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","23731","Author","Tan, Runhua"
"840","Author","Wang, Lei","WROTE_A_PAPER_WITH","20842","Author","Wang, Michael Mao"
"446","Author","Krismadinata, Krismadinata","WROTE_A_PAPER_WITH","12628","Author","Logamani, Premalatha"
"40377","Author","Nagarjun, E.","WROTE_A_PAPER_WITH","382","Author","Srinidhi, N.N."
"639","Author","Gupta, Brij B.","WROTE_A_PAPER_WITH","37744","Author","Sertovic, Mirela"
"25760","Author","Li, Ya","WROTE_A_PAPER_WITH","165","Author","Liu, Wei"
"18249","Author","Alqahtani, Mejdal","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"40380","Author","McDonald, Benjamin E.","WROTE_A_PAPER_WITH","94","Author","Wang, He"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","14087","Author","Liao, Dan"
"2130","Author","Chakraborty, Chinmay","WROTE_A_PAPER_WITH","573","Author","Islam, Md. Jahidul"
"20809","Author","Cai, Chao","WROTE_A_PAPER_WITH","33","Author","Liu, Jiangchuan"
"836","Author","He, Ting","WROTE_A_PAPER_WITH","25851","Author","Li, Tianyang"
"453","Author","Jhanjhi, N.Z.","WROTE_A_PAPER_WITH","29587","Author","Ponnusamy, Vasaki"
"184","Author","Ahmed, Syed Hassan","WROTE_A_PAPER_WITH","1570","Author","Bashir, Ali Kashif"
"3845","Author","Baker, Thar","WROTE_A_PAPER_WITH","503","Author","Li, Jin"
"15368","Author","Lin, Guiping","WROTE_A_PAPER_WITH","224","Author","Xu, Sicong"
"20138","Author","Asokan, N.","WROTE_A_PAPER_WITH","136","Author","Tsudik, Gene"
"705","Author","Chen, Liang","WROTE_A_PAPER_WITH","2013","Author","Wu, Yuan"
"332","Author","Gui, Guan","WROTE_A_PAPER_WITH","1507","Author","Zhang, Wei"
"1057","Author","Lin, Xiaodong","WROTE_A_PAPER_WITH","876","Author","Lu, Rongxing"
"30624","Author","Lin, Jiazhen","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"25777","Author","Li, Jingsong","WROTE_A_PAPER_WITH","323","Author","Su, Yuwei"
"784","Author","Fan, Pingyi","WROTE_A_PAPER_WITH","9175","Author","Yang, Hong-Chuan"
"40394","Author","Hu, Gensheng","WROTE_A_PAPER_WITH","7","Author","Xu, Jie"
"12984","Author","Ahmad, Jamil","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"6203","Author","Li, Shijie","WROTE_A_PAPER_WITH","6","Author","Li, Yiran"
"6378","Author","Gaba, Gurjot Singh","WROTE_A_PAPER_WITH","826","Author","Masud, Mehedi"
"212","Author","Limkar, Suresh","WROTE_A_PAPER_WITH","2634","Author","Singh, Pawan"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","7453","Author","Mishra, Amit Kumar"
"2685","Author","Alouini, Mohamed-Slim","WROTE_A_PAPER_WITH","361","Author","Lv, Zhihan"
"8283","Author","Maple, Carsten","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"101","Author","Liu, Fang","WROTE_A_PAPER_WITH","18280","Author","Zhang, Zheng"
"208","Author","Chen, Chien-Ming","WROTE_A_PAPER_WITH","6686","Author","Wang, Ke"
"417","Author","Kumar, Sunil","WROTE_A_PAPER_WITH","15739","Author","Álvarez, Roberto Marcelo"
"509","Author","Khan, Muhammad Khurram","WROTE_A_PAPER_WITH","29620","Author","Lin, Siyu"
"1477","Author","Liu, Yu","WROTE_A_PAPER_WITH","114","Author","Zhang, Xiao"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","8836","Author","Wang, Haoyang"
"361","Author","Lv, Zhihan","WROTE_A_PAPER_WITH","6899","Author","Zhao, Jianwei"
"357","Author","Ling, Zhen","WROTE_A_PAPER_WITH","9685","Author","Pei, Xinjun"
"603","Author","Huang, Li","WROTE_A_PAPER_WITH","31125","Author","Zhu, Maohu"
"37122","Author","Sun, Yuyan","WROTE_A_PAPER_WITH","461","Author","Zhou, Jun"
"25806","Author","Jian, Xin","WROTE_A_PAPER_WITH","775","Author","Yang, Dong"
"739","Author","Pegada, Naresh Kumar","WROTE_A_PAPER_WITH","39603","Author","Praveenchandar, J."
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","18193","Author","Zhang, Yatian"
"211","Author","Wang, Han","WROTE_A_PAPER_WITH","39130","Author","Zhang, Hongbin"
"11130","Author","Qu, Zhenzhe","WROTE_A_PAPER_WITH","772","Author","Tang, Jianheng"
"193","Author","Lin, Jerry Chun-Wei","WROTE_A_PAPER_WITH","1550","Author","Vasilakos, Athanasios V."
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","26755","Author","Wu, Shuang"
"510","Author","Mahmood, Khalid","WROTE_A_PAPER_WITH","6603","Author","Shamshad, Salman"
"187","Author","Selvi, M.","WROTE_A_PAPER_WITH","8841","Author","Varkey, Mariam Sunil"
"16812","Author","Lee, JoonYoung","WROTE_A_PAPER_WITH","621","Author","Park, KiSung"
"36125","Author","Chandana, P.","WROTE_A_PAPER_WITH","360","Author","Nam, Yunyoung"
"127","Author","Li, Jie","WROTE_A_PAPER_WITH","33041","Author","Wu, Naiqi"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","27662","Author","Shi, Jie"
"862","Author","Zeng, Lieguang","WROTE_A_PAPER_WITH","7417","Author","Zhao, Zichao"
"21651","Author","Mondal, Koushik","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"361","Author","Lv, Zhihan","WROTE_A_PAPER_WITH","11042","Author","Yan, Dongmei"
"28396","Author","Balasubramaniyam, Sathiyabhama","WROTE_A_PAPER_WITH","360","Author","Nam, Yunyoung"
"778","Author","Cheng, Xiuzhen","WROTE_A_PAPER_WITH","1702","Author","Li, Li"
"25","Author","Manikandan, Ramachandran","WROTE_A_PAPER_WITH","22075","Author","Vidhyacharan, Bhaskar"
"18659","Author","Shi, Shouqian","WROTE_A_PAPER_WITH","718","Author","Wang, Ge"
"3852","Author","Gill, Sukhpal Singh","WROTE_A_PAPER_WITH","519","Author","Varghese, Blesson"
"31181","Author","Asaad, Renas Rajab","WROTE_A_PAPER_WITH","15","Author","Ramamoorthi, Jaya Subalakshmi"
"670","Author","Alghazo, Jaafar M.","WROTE_A_PAPER_WITH","2526","Author","Shankar, Achyut"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","33493","Author","Yao, Chen"
"14225","Author","Malik, Khalid Mahmood","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"7697","Author","Chowdhary, Chiranji Lal","WROTE_A_PAPER_WITH","534","Author","Iwendi, Celestine"
"826","Author","Masud, Mehedi","WROTE_A_PAPER_WITH","3198","Author","Singh, Parminder"
"3246","Author","Bag, Arnab","WROTE_A_PAPER_WITH","19","Author","Roy, Debapriya Basu"
"821","Author","Jung, Peter","WROTE_A_PAPER_WITH","21187","Author","Kasparick, Martin"
"25910","Author","Martalò, Marco","WROTE_A_PAPER_WITH","846","Author","Yu, Yingjie"
"22","Author","Liu, Qiang","WROTE_A_PAPER_WITH","1507","Author","Zhang, Wei"
"11855","Author","Gao, Zhouzheng","WROTE_A_PAPER_WITH","343","Author","Zhang, Peng"
"13798","Author","Liang, Hengshuo","WROTE_A_PAPER_WITH","88","Author","Liao, Weixian"
"2817","Author","Lu, Youshui","WROTE_A_PAPER_WITH","140","Author","Wei, Wei"
"321","Author","Liu, Liang","WROTE_A_PAPER_WITH","1401","Author","Wang, Pengfei"
"2284","Author","Lu, Junjie","WROTE_A_PAPER_WITH","189","Author","Yin, Zegao"
"551","Author","Lv, Xiaowen","WROTE_A_PAPER_WITH","189","Author","Yin, Zegao"
"127","Author","Li, Jie","WROTE_A_PAPER_WITH","38128","Author","Wang, Ziyang"
"570","Author","Lam, Kwok-Yan","WROTE_A_PAPER_WITH","6668","Author","Leung, Victor C. M."
"360","Author","Nam, Yunyoung","WROTE_A_PAPER_WITH","22270","Author","Sikkandar, Mohamed Yacin"
"534","Author","Iwendi, Celestine","WROTE_A_PAPER_WITH","27229","Author","Onyema, Edeh Michael"
"8749","Author","Abdel-Basset, Mohamed","WROTE_A_PAPER_WITH","89","Author","Long, Hoang Viet"
"304","Author","Keally, Matthew","WROTE_A_PAPER_WITH","322","Author","Qi, Xin"
"33871","Author","Fu, Jingchang","WROTE_A_PAPER_WITH","873","Author","Li, Zhigang"
"3095","Author","Vincent Poor, H.","WROTE_A_PAPER_WITH","62","Author","You, Xiaohu"
"44","Author","Ju, Yun","WROTE_A_PAPER_WITH","5911","Author","Liu, Penghui"
"179","Author","Lu, Weidang","WROTE_A_PAPER_WITH","9313","Author","Xu, Jiali"
"695","Author","Yang, Liu","WROTE_A_PAPER_WITH","9491","Author","Zhang, Shuli"
"38435","Author","Luo, Junhai","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"1606","Author","Roggen, Daniel","WROTE_A_PAPER_WITH","856","Author","Yin, Changchuan"
"28809","Author","Nuagh, Stephen Jeswinde","WROTE_A_PAPER_WITH","626","Author","Rani, Shalli"
"10028","Author","Lu, Qinghua","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"595","Author","Khan, Fazlullah","WROTE_A_PAPER_WITH","13841","Author","Usman, Muhammad"
"487","Author","Lee, Boon-Giin","WROTE_A_PAPER_WITH","9574","Author","Pike, Matthew"
"19620","Author","Parmar, Manish","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","1059","Author","Karuppiah, Marimuthu"
"3508","Author","Ding, Guoru","WROTE_A_PAPER_WITH","191","Author","Jiao, Yutao"
"273","Author","Luk, Man-Ho","WROTE_A_PAPER_WITH","19405","Author","Pong, Philip W. T."
"27518","Author","Rui, Hou","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"9334","Author","Alamri, Atif","WROTE_A_PAPER_WITH","577","Author","Fortino, Giancarlo"
"66","Author","De Albuquerque, Victor Hugo C.","WROTE_A_PAPER_WITH","40549","Author","Li, Guanglin"
"664","Author","Li, Jian","WROTE_A_PAPER_WITH","1430","Author","Yang, Yixian"
"40552","Author","Dahiya, Amrita","WROTE_A_PAPER_WITH","639","Author","Gupta, Brij B."
"953","Author","Huang, Huawei","WROTE_A_PAPER_WITH","337","Author","Zheng, Zibin"
"9229","Author","Jena, Kalyan Kumar","WROTE_A_PAPER_WITH","453","Author","Jhanjhi, N.Z."
"20394","Author","Dong, Weizhen","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","13123","Author","Jiang, Hai"
"27516","Author","Du, Xiujuan","WROTE_A_PAPER_WITH","178","Author","Liu, Xin"
"17731","Author","Kong, Ning","WROTE_A_PAPER_WITH","134","Author","Wang, Junyu"
"26091","Author","Guo, Benzhen","WROTE_A_PAPER_WITH","114","Author","Zhang, Xiao"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","36828","Author","He, Wenchen"
"661","Author","Jayasankar, T.","WROTE_A_PAPER_WITH","3854","Author","Rodrigues, Joel J.P.C."
"95","Author","Wang, Chao","WROTE_A_PAPER_WITH","3206","Author","Zou, Xuecheng"
"39474","Author","Liu, Huanyu","WROTE_A_PAPER_WITH","731","Author","Luo, Qing"
"4958","Author","Shao, Jun","WROTE_A_PAPER_WITH","312","Author","Zhang, Songnian"
"352","Author","Wang, Jianjia","WROTE_A_PAPER_WITH","9596","Author","Wu, Xing"
"2574","Author","Li, Jiacheng","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"194","Author","Dong, Ke","WROTE_A_PAPER_WITH","1754","Author","Wang, Bin"
"6004","Author","Fan, Dahua","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"14863","Author","Amos, Brandon","WROTE_A_PAPER_WITH","490","Author","Pillai, Padmanabhan"
