"~id","~start_node_id","~end_node_id","~relationship_type"
"1517","21","2795","WROTE_A_PAPER_WITH"
"1527","636","2810","WROTE_A_PAPER_WITH"
"1528","2811","151","WROTE_A_PAPER_WITH"
"1531","2816","21","WROTE_A_PAPER_WITH"
"1539","165","2056","WROTE_A_PAPER_WITH"
"1551","2850","60","WROTE_A_PAPER_WITH"
"1561","875","2865","WROTE_A_PAPER_WITH"
"1570","2881","141","WROTE_A_PAPER_WITH"
"1577","2892","282","WROTE_A_PAPER_WITH"
"1595","2921","544","WROTE_A_PAPER_WITH"
"1605","2938","60","WROTE_A_PAPER_WITH"
"1617","422","1143","WROTE_A_PAPER_WITH"
"1629","2978","426","WROTE_A_PAPER_WITH"
"1640","2997","521","WROTE_A_PAPER_WITH"
"1648","663","3010","WROTE_A_PAPER_WITH"
"1676","3058","311","WROTE_A_PAPER_WITH"
"1684","184","3072","WROTE_A_PAPER_WITH"
"1692","627","918","WROTE_A_PAPER_WITH"
"1699","410","3096","WROTE_A_PAPER_WITH"
"1703","837","3102","WROTE_A_PAPER_WITH"
"1704","3103","253","WROTE_A_PAPER_WITH"
"1768","509","3215","WROTE_A_PAPER_WITH"
"1774","3224","421","WROTE_A_PAPER_WITH"
"1785","2173","124","WROTE_A_PAPER_WITH"
"1795","3255","692","WROTE_A_PAPER_WITH"
"1815","242","1238","WROTE_A_PAPER_WITH"
"1817","460","3291","WROTE_A_PAPER_WITH"
"1820","640","3296","WROTE_A_PAPER_WITH"
"1828","3310","178","WROTE_A_PAPER_WITH"
"1835","664","3322","WROTE_A_PAPER_WITH"
"1845","62","3339","WROTE_A_PAPER_WITH"
"1860","3366","343","WROTE_A_PAPER_WITH"
"1872","147","3385","WROTE_A_PAPER_WITH"
"1874","3387","778","WROTE_A_PAPER_WITH"
"1876","507","3326","WROTE_A_PAPER_WITH"
"1893","359","3415","WROTE_A_PAPER_WITH"
"1907","3439","510","WROTE_A_PAPER_WITH"
"1914","849","3451","WROTE_A_PAPER_WITH"
"1917","3455","90","WROTE_A_PAPER_WITH"
"1935","475","3488","WROTE_A_PAPER_WITH"
"1943","147","30","WROTE_A_PAPER_WITH"
"1945","208","3501","WROTE_A_PAPER_WITH"
"1961","823","1643","WROTE_A_PAPER_WITH"
"1965","366","3533","WROTE_A_PAPER_WITH"
"1981","3560","242","WROTE_A_PAPER_WITH"
"1986","3569","60","WROTE_A_PAPER_WITH"
"2003","66","3599","WROTE_A_PAPER_WITH"
"2031","3649","783","WROTE_A_PAPER_WITH"
"2043","3671","785","WROTE_A_PAPER_WITH"
"2045","3674","145","WROTE_A_PAPER_WITH"
"2049","342","3679","WROTE_A_PAPER_WITH"
"2074","3722","66","WROTE_A_PAPER_WITH"
"2079","870","3730","WROTE_A_PAPER_WITH"
"2095","661","3759","WROTE_A_PAPER_WITH"
"2115","3788","826","WROTE_A_PAPER_WITH"
"2127","3810","494","WROTE_A_PAPER_WITH"
"2146","2282","862","WROTE_A_PAPER_WITH"
"2155","577","3854","WROTE_A_PAPER_WITH"
"2158","1913","787","WROTE_A_PAPER_WITH"
"2179","11","3891","WROTE_A_PAPER_WITH"
"2211","535","3946","WROTE_A_PAPER_WITH"
"2222","3964","472","WROTE_A_PAPER_WITH"
"2239","1714","253","WROTE_A_PAPER_WITH"
"2248","424","1006","WROTE_A_PAPER_WITH"
"2249","4005","318","WROTE_A_PAPER_WITH"
"2254","4011","773","WROTE_A_PAPER_WITH"
"2265","3242","382","WROTE_A_PAPER_WITH"
"2268","4031","376","WROTE_A_PAPER_WITH"
"2274","442","4040","WROTE_A_PAPER_WITH"
"2295","1208","165","WROTE_A_PAPER_WITH"
"2305","4089","230","WROTE_A_PAPER_WITH"
"2310","208","3748","WROTE_A_PAPER_WITH"
"2315","166","4104","WROTE_A_PAPER_WITH"
"2328","4126","393","WROTE_A_PAPER_WITH"
"2338","4142","846","WROTE_A_PAPER_WITH"
"2363","4184","844","WROTE_A_PAPER_WITH"
"2364","778","1007","WROTE_A_PAPER_WITH"
"2369","4192","822","WROTE_A_PAPER_WITH"
"2375","33","4200","WROTE_A_PAPER_WITH"
"2397","2125","667","WROTE_A_PAPER_WITH"
"2402","570","4242","WROTE_A_PAPER_WITH"
"2406","184","4248","WROTE_A_PAPER_WITH"
"2411","4256","830","WROTE_A_PAPER_WITH"
"2426","4281","140","WROTE_A_PAPER_WITH"
"2429","4285","7","WROTE_A_PAPER_WITH"
"2448","4318","850","WROTE_A_PAPER_WITH"
"2450","302","4320","WROTE_A_PAPER_WITH"
"2451","4321","82","WROTE_A_PAPER_WITH"
"2477","79","4365","WROTE_A_PAPER_WITH"
"2492","664","4390","WROTE_A_PAPER_WITH"
"2494","2553","518","WROTE_A_PAPER_WITH"
"2502","840","4404","WROTE_A_PAPER_WITH"
"2525","4440","329","WROTE_A_PAPER_WITH"
"2531","4449","407","WROTE_A_PAPER_WITH"
"2533","333","4451","WROTE_A_PAPER_WITH"
"2535","351","4453","WROTE_A_PAPER_WITH"
"2536","4454","305","WROTE_A_PAPER_WITH"
"2547","783","3311","WROTE_A_PAPER_WITH"
"2562","4494","416","WROTE_A_PAPER_WITH"
"2572","576","4508","WROTE_A_PAPER_WITH"
"2591","4540","343","WROTE_A_PAPER_WITH"
"2601","361","4555","WROTE_A_PAPER_WITH"
"2611","287","4569","WROTE_A_PAPER_WITH"
"2613","515","4572","WROTE_A_PAPER_WITH"
"2616","4577","573","WROTE_A_PAPER_WITH"
"2618","4580","563","WROTE_A_PAPER_WITH"
"2619","534","4581","WROTE_A_PAPER_WITH"
"2627","120","1567","WROTE_A_PAPER_WITH"
"2637","593","4608","WROTE_A_PAPER_WITH"
"2662","4650","235","WROTE_A_PAPER_WITH"
"2674","156","95","WROTE_A_PAPER_WITH"
"2688","21","4694","WROTE_A_PAPER_WITH"
"2695","3845","850","WROTE_A_PAPER_WITH"
"2697","508","4706","WROTE_A_PAPER_WITH"
"2698","839","4707","WROTE_A_PAPER_WITH"
"2705","4719","407","WROTE_A_PAPER_WITH"
"2713","2361","522","WROTE_A_PAPER_WITH"
"2717","341","4736","WROTE_A_PAPER_WITH"
"2719","315","4739","WROTE_A_PAPER_WITH"
"2730","4757","761","WROTE_A_PAPER_WITH"
"2732","4760","55","WROTE_A_PAPER_WITH"
"2741","4773","279","WROTE_A_PAPER_WITH"
"2774","4823","31","WROTE_A_PAPER_WITH"
"2788","169","4843","WROTE_A_PAPER_WITH"
"2794","4852","284","WROTE_A_PAPER_WITH"
"2801","2182","561","WROTE_A_PAPER_WITH"
"2807","453","4869","WROTE_A_PAPER_WITH"
"2809","480","4872","WROTE_A_PAPER_WITH"
"2815","297","4881","WROTE_A_PAPER_WITH"
"2820","627","1308","WROTE_A_PAPER_WITH"
"2828","4902","301","WROTE_A_PAPER_WITH"
"2835","629","2211","WROTE_A_PAPER_WITH"
"2839","4915","606","WROTE_A_PAPER_WITH"
"2844","713","4924","WROTE_A_PAPER_WITH"
"2848","4929","442","WROTE_A_PAPER_WITH"
"2856","4939","494","WROTE_A_PAPER_WITH"
"2861","410","4945","WROTE_A_PAPER_WITH"
"2883","66","4979","WROTE_A_PAPER_WITH"
"2904","5014","203","WROTE_A_PAPER_WITH"
"2908","257","3663","WROTE_A_PAPER_WITH"
"2909","32","1097","WROTE_A_PAPER_WITH"
"2920","5034","877","WROTE_A_PAPER_WITH"
"2936","1895","95","WROTE_A_PAPER_WITH"
"2938","5064","509","WROTE_A_PAPER_WITH"
"2951","66","5083","WROTE_A_PAPER_WITH"
"2957","5092","445","WROTE_A_PAPER_WITH"
"2960","1438","735","WROTE_A_PAPER_WITH"
"2967","5107","203","WROTE_A_PAPER_WITH"
"2980","253","1610","WROTE_A_PAPER_WITH"
"2982","5129","253","WROTE_A_PAPER_WITH"
"2987","5138","321","WROTE_A_PAPER_WITH"
"2992","4641","356","WROTE_A_PAPER_WITH"
"2998","635","5157","WROTE_A_PAPER_WITH"
"3006","236","2826","WROTE_A_PAPER_WITH"
"3024","297","2813","WROTE_A_PAPER_WITH"
"3055","705","890","WROTE_A_PAPER_WITH"
"3066","768","5251","WROTE_A_PAPER_WITH"
"3071","123","1192","WROTE_A_PAPER_WITH"
"3072","766","5258","WROTE_A_PAPER_WITH"
"3077","5266","203","WROTE_A_PAPER_WITH"
"3095","4983","840","WROTE_A_PAPER_WITH"
"3104","332","5306","WROTE_A_PAPER_WITH"
"3111","21","5318","WROTE_A_PAPER_WITH"
"3112","5319","245","WROTE_A_PAPER_WITH"
"3116","5326","751","WROTE_A_PAPER_WITH"
"3124","157","5339","WROTE_A_PAPER_WITH"
"3125","664","5340","WROTE_A_PAPER_WITH"
"3134","5355","62","WROTE_A_PAPER_WITH"
"3143","5368","376","WROTE_A_PAPER_WITH"
"3161","5397","33","WROTE_A_PAPER_WITH"
"3172","359","3882","WROTE_A_PAPER_WITH"
"3184","178","3125","WROTE_A_PAPER_WITH"
"3199","1600","448","WROTE_A_PAPER_WITH"
"3217","5478","317","WROTE_A_PAPER_WITH"
"3222","5483","120","WROTE_A_PAPER_WITH"
"3237","5507","772","WROTE_A_PAPER_WITH"
"3248","383","5524","WROTE_A_PAPER_WITH"
"3254","755","5533","WROTE_A_PAPER_WITH"
"3264","770","3038","WROTE_A_PAPER_WITH"
"3276","119","5565","WROTE_A_PAPER_WITH"
"3285","332","5580","WROTE_A_PAPER_WITH"
"3306","1227","733","WROTE_A_PAPER_WITH"
"3318","1881","759","WROTE_A_PAPER_WITH"
"3327","5645","813","WROTE_A_PAPER_WITH"
"3337","5194","323","WROTE_A_PAPER_WITH"
"3345","176","5669","WROTE_A_PAPER_WITH"
"3356","421","5353","WROTE_A_PAPER_WITH"
"3361","573","1139","WROTE_A_PAPER_WITH"
"3375","208","5711","WROTE_A_PAPER_WITH"
"3384","5725","761","WROTE_A_PAPER_WITH"
"3389","525","5731","WROTE_A_PAPER_WITH"
"3405","5759","632","WROTE_A_PAPER_WITH"
"3410","5765","218","WROTE_A_PAPER_WITH"
"3415","2322","30","WROTE_A_PAPER_WITH"
"3419","5777","844","WROTE_A_PAPER_WITH"
"3428","861","5787","WROTE_A_PAPER_WITH"
"3429","3372","361","WROTE_A_PAPER_WITH"
"3443","5809","420","WROTE_A_PAPER_WITH"
"3445","147","761","WROTE_A_PAPER_WITH"
"3448","4326","860","WROTE_A_PAPER_WITH"
"3454","5822","840","WROTE_A_PAPER_WITH"
"3463","5837","46","WROTE_A_PAPER_WITH"
"3469","807","5845","WROTE_A_PAPER_WITH"
"3480","546","5864","WROTE_A_PAPER_WITH"
"3487","716","126","WROTE_A_PAPER_WITH"
"3488","230","5874","WROTE_A_PAPER_WITH"
"3505","91","5900","WROTE_A_PAPER_WITH"
"3523","5929","242","WROTE_A_PAPER_WITH"
"3529","5935","817","WROTE_A_PAPER_WITH"
"3536","636","5947","WROTE_A_PAPER_WITH"
"3546","5959","517","WROTE_A_PAPER_WITH"
"3559","542","5980","WROTE_A_PAPER_WITH"
"3571","829","6001","WROTE_A_PAPER_WITH"
"3591","410","3123","WROTE_A_PAPER_WITH"
"3595","6036","201","WROTE_A_PAPER_WITH"
"3603","2171","361","WROTE_A_PAPER_WITH"
"3611","6060","31","WROTE_A_PAPER_WITH"
"3616","4185","636","WROTE_A_PAPER_WITH"
"3618","6069","376","WROTE_A_PAPER_WITH"
"3628","786","6087","WROTE_A_PAPER_WITH"
"3643","6106","193","WROTE_A_PAPER_WITH"
"3648","553","1043","WROTE_A_PAPER_WITH"
"3651","1436","509","WROTE_A_PAPER_WITH"
"3695","6180","126","WROTE_A_PAPER_WITH"
"3697","21","6182","WROTE_A_PAPER_WITH"
"3718","2440","682","WROTE_A_PAPER_WITH"
"3749","6265","717","WROTE_A_PAPER_WITH"
"3754","4107","253","WROTE_A_PAPER_WITH"
"3755","3956","850","WROTE_A_PAPER_WITH"
"3757","341","6272","WROTE_A_PAPER_WITH"
"3763","7","6281","WROTE_A_PAPER_WITH"
"3797","133","4612","WROTE_A_PAPER_WITH"
"3802","580","4430","WROTE_A_PAPER_WITH"
"3817","739","6364","WROTE_A_PAPER_WITH"
"3826","6377","719","WROTE_A_PAPER_WITH"
"3837","557","6394","WROTE_A_PAPER_WITH"
"3842","6403","306","WROTE_A_PAPER_WITH"
"3849","338","6413","WROTE_A_PAPER_WITH"
"3880","333","2826","WROTE_A_PAPER_WITH"
"3884","6464","148","WROTE_A_PAPER_WITH"
"3890","6472","267","WROTE_A_PAPER_WITH"
"3907","470","6501","WROTE_A_PAPER_WITH"
"3910","6506","862","WROTE_A_PAPER_WITH"
"3913","452","2654","WROTE_A_PAPER_WITH"
"3921","421","6515","WROTE_A_PAPER_WITH"
"3928","1190","126","WROTE_A_PAPER_WITH"
"3929","208","6525","WROTE_A_PAPER_WITH"
"3934","595","6533","WROTE_A_PAPER_WITH"
"3944","360","4534","WROTE_A_PAPER_WITH"
"3949","467","6554","WROTE_A_PAPER_WITH"
"3973","4314","455","WROTE_A_PAPER_WITH"
"4000","386","6625","WROTE_A_PAPER_WITH"
"4003","276","733","WROTE_A_PAPER_WITH"
"4018","489","6643","WROTE_A_PAPER_WITH"
"4019","21","2781","WROTE_A_PAPER_WITH"
"4039","253","6676","WROTE_A_PAPER_WITH"
"4042","156","1926","WROTE_A_PAPER_WITH"
"4047","21","4166","WROTE_A_PAPER_WITH"
"4060","6707","828","WROTE_A_PAPER_WITH"
"4064","6711","871","WROTE_A_PAPER_WITH"
"4084","166","6643","WROTE_A_PAPER_WITH"
"4089","6751","60","WROTE_A_PAPER_WITH"
"4104","79","6774","WROTE_A_PAPER_WITH"
"4126","1227","161","WROTE_A_PAPER_WITH"
"4168","6856","628","WROTE_A_PAPER_WITH"
"4174","119","6865","WROTE_A_PAPER_WITH"
"4176","6868","850","WROTE_A_PAPER_WITH"
"4231","6943","535","WROTE_A_PAPER_WITH"
"4234","462","3062","WROTE_A_PAPER_WITH"
"4257","6984","755","WROTE_A_PAPER_WITH"
"4267","626","2426","WROTE_A_PAPER_WITH"
"4275","778","3164","WROTE_A_PAPER_WITH"
"4294","334","7036","WROTE_A_PAPER_WITH"
"4295","332","350","WROTE_A_PAPER_WITH"
"4312","46","5612","WROTE_A_PAPER_WITH"
"4316","3308","529","WROTE_A_PAPER_WITH"
"4328","508","3854","WROTE_A_PAPER_WITH"
"4353","294","7117","WROTE_A_PAPER_WITH"
"4369","7144","383","WROTE_A_PAPER_WITH"
"4370","7145","746","WROTE_A_PAPER_WITH"
"4376","7153","297","WROTE_A_PAPER_WITH"
"4378","7155","377","WROTE_A_PAPER_WITH"
"4386","7166","343","WROTE_A_PAPER_WITH"
"4423","7212","253","WROTE_A_PAPER_WITH"
"4431","7226","579","WROTE_A_PAPER_WITH"
"4448","7254","727","WROTE_A_PAPER_WITH"
"4460","4985","126","WROTE_A_PAPER_WITH"
"4462","200","638","WROTE_A_PAPER_WITH"
"4481","7298","449","WROTE_A_PAPER_WITH"
"4482","147","7299","WROTE_A_PAPER_WITH"
"4506","198","7335","WROTE_A_PAPER_WITH"
"4523","89","7355","WROTE_A_PAPER_WITH"
"4559","667","434","WROTE_A_PAPER_WITH"
"4578","94","134","WROTE_A_PAPER_WITH"
"4602","7468","21","WROTE_A_PAPER_WITH"
"4606","1064","165","WROTE_A_PAPER_WITH"
"4619","6659","717","WROTE_A_PAPER_WITH"
"4643","7525","89","WROTE_A_PAPER_WITH"
"4653","857","2137","WROTE_A_PAPER_WITH"
"4657","7541","376","WROTE_A_PAPER_WITH"
"4661","542","7546","WROTE_A_PAPER_WITH"
"4662","243","3004","WROTE_A_PAPER_WITH"
"4665","7551","594","WROTE_A_PAPER_WITH"
"4666","7552","148","WROTE_A_PAPER_WITH"
"4671","7560","341","WROTE_A_PAPER_WITH"
"4676","442","7568","WROTE_A_PAPER_WITH"
"4688","7582","426","WROTE_A_PAPER_WITH"
"4689","1","7583","WROTE_A_PAPER_WITH"
"4694","535","3903","WROTE_A_PAPER_WITH"
"4715","7614","211","WROTE_A_PAPER_WITH"
"4718","7619","203","WROTE_A_PAPER_WITH"
"4729","7636","253","WROTE_A_PAPER_WITH"
"4732","1507","717","WROTE_A_PAPER_WITH"
"4733","1041","840","WROTE_A_PAPER_WITH"
"4735","410","7643","WROTE_A_PAPER_WITH"
"4760","165","7679","WROTE_A_PAPER_WITH"
"4764","4028","211","WROTE_A_PAPER_WITH"
"4777","7702","88","WROTE_A_PAPER_WITH"
"4780","775","7706","WROTE_A_PAPER_WITH"
"4784","65","3326","WROTE_A_PAPER_WITH"
"4787","7714","253","WROTE_A_PAPER_WITH"
"4793","462","2906","WROTE_A_PAPER_WITH"
"4807","4440","494","WROTE_A_PAPER_WITH"
"4814","55","1178","WROTE_A_PAPER_WITH"
"4836","7773","333","WROTE_A_PAPER_WITH"
"4853","120","146","WROTE_A_PAPER_WITH"
"4855","639","2911","WROTE_A_PAPER_WITH"
"4860","6698","374","WROTE_A_PAPER_WITH"
"4862","873","4695","WROTE_A_PAPER_WITH"
"4863","7808","203","WROTE_A_PAPER_WITH"
"4867","113","7814","WROTE_A_PAPER_WITH"
"4870","664","178","WROTE_A_PAPER_WITH"
"4875","22","7824","WROTE_A_PAPER_WITH"
"4878","7828","317","WROTE_A_PAPER_WITH"
"4924","7889","604","WROTE_A_PAPER_WITH"
"4928","127","5960","WROTE_A_PAPER_WITH"
"4954","7930","15","WROTE_A_PAPER_WITH"
"4958","7936","176","WROTE_A_PAPER_WITH"
"4959","289","7937","WROTE_A_PAPER_WITH"
"4978","7967","453","WROTE_A_PAPER_WITH"
"4981","242","7971","WROTE_A_PAPER_WITH"
"4988","3","7980","WROTE_A_PAPER_WITH"
"4991","626","5342","WROTE_A_PAPER_WITH"
"4997","333","7320","WROTE_A_PAPER_WITH"
"5001","689","7997","WROTE_A_PAPER_WITH"
"5006","8006","638","WROTE_A_PAPER_WITH"
"5009","8009","494","WROTE_A_PAPER_WITH"
"5013","383","7043","WROTE_A_PAPER_WITH"
"5015","79","455","WROTE_A_PAPER_WITH"
"5023","826","340","WROTE_A_PAPER_WITH"
"5028","778","2725","WROTE_A_PAPER_WITH"
"5076","8107","90","WROTE_A_PAPER_WITH"
"5109","2911","531","WROTE_A_PAPER_WITH"
"5124","3171","297","WROTE_A_PAPER_WITH"
"5130","358","8178","WROTE_A_PAPER_WITH"
"5132","8181","461","WROTE_A_PAPER_WITH"
"5134","876","1507","WROTE_A_PAPER_WITH"
"5136","434","2809","WROTE_A_PAPER_WITH"
"5150","8202","717","WROTE_A_PAPER_WITH"
"5153","410","8207","WROTE_A_PAPER_WITH"
"5161","6175","636","WROTE_A_PAPER_WITH"
"5165","3388","859","WROTE_A_PAPER_WITH"
"5168","8227","60","WROTE_A_PAPER_WITH"
"5173","8232","840","WROTE_A_PAPER_WITH"
"5189","5307","634","WROTE_A_PAPER_WITH"
"5193","115","8256","WROTE_A_PAPER_WITH"
"5199","8265","700","WROTE_A_PAPER_WITH"
"5203","306","8271","WROTE_A_PAPER_WITH"
"5208","3428","227","WROTE_A_PAPER_WITH"
"5214","8282","118","WROTE_A_PAPER_WITH"
"5216","2469","622","WROTE_A_PAPER_WITH"
"5219","5122","544","WROTE_A_PAPER_WITH"
"5228","184","3857","WROTE_A_PAPER_WITH"
"5242","8311","375","WROTE_A_PAPER_WITH"
"5247","8318","33","WROTE_A_PAPER_WITH"
"5250","79","1043","WROTE_A_PAPER_WITH"
"5257","8329","79","WROTE_A_PAPER_WITH"
"5268","8193","437","WROTE_A_PAPER_WITH"
"5305","508","7454","WROTE_A_PAPER_WITH"
"5315","702","1372","WROTE_A_PAPER_WITH"
"5327","8426","358","WROTE_A_PAPER_WITH"
"5332","8432","356","WROTE_A_PAPER_WITH"
"5333","8433","550","WROTE_A_PAPER_WITH"
"5334","8434","165","WROTE_A_PAPER_WITH"
"5339","8441","875","WROTE_A_PAPER_WITH"
"5351","8455","421","WROTE_A_PAPER_WITH"
"5360","7913","21","WROTE_A_PAPER_WITH"
"5385","190","8496","WROTE_A_PAPER_WITH"
"5397","8509","253","WROTE_A_PAPER_WITH"
"5412","540","8530","WROTE_A_PAPER_WITH"
"5414","1234","386","WROTE_A_PAPER_WITH"
"5422","470","783","WROTE_A_PAPER_WITH"
"5425","30","771","WROTE_A_PAPER_WITH"
"5429","2167","870","WROTE_A_PAPER_WITH"
"5435","95","2997","WROTE_A_PAPER_WITH"
"5443","242","4690","WROTE_A_PAPER_WITH"
"5444","862","60","WROTE_A_PAPER_WITH"
"5476","509","8616","WROTE_A_PAPER_WITH"
"5479","8619","426","WROTE_A_PAPER_WITH"
"5481","8622","60","WROTE_A_PAPER_WITH"
"5487","8631","50","WROTE_A_PAPER_WITH"
"5490","362","6899","WROTE_A_PAPER_WITH"
"5500","5064","576","WROTE_A_PAPER_WITH"
"5538","466","2725","WROTE_A_PAPER_WITH"
"5545","2775","370","WROTE_A_PAPER_WITH"
"5575","8733","245","WROTE_A_PAPER_WITH"
"5593","336","8755","WROTE_A_PAPER_WITH"
"5597","824","1643","WROTE_A_PAPER_WITH"
"5619","417","8789","WROTE_A_PAPER_WITH"
"5620","8790","317","WROTE_A_PAPER_WITH"
"5634","716","862","WROTE_A_PAPER_WITH"
"5645","5645","812","WROTE_A_PAPER_WITH"
"5646","275","1641","WROTE_A_PAPER_WITH"
"5647","861","8827","WROTE_A_PAPER_WITH"
"5648","6709","165","WROTE_A_PAPER_WITH"
"5649","8828","421","WROTE_A_PAPER_WITH"
"5650","8829","297","WROTE_A_PAPER_WITH"
"5656","509","7109","WROTE_A_PAPER_WITH"
"5674","8859","242","WROTE_A_PAPER_WITH"
"5690","299","8880","WROTE_A_PAPER_WITH"
"5694","8887","535","WROTE_A_PAPER_WITH"
"5699","6809","60","WROTE_A_PAPER_WITH"
"5700","190","8895","WROTE_A_PAPER_WITH"
"5702","8897","480","WROTE_A_PAPER_WITH"
"5711","341","5895","WROTE_A_PAPER_WITH"
"5721","178","8921","WROTE_A_PAPER_WITH"
"5751","7781","90","WROTE_A_PAPER_WITH"
"5753","503","8970","WROTE_A_PAPER_WITH"
"5756","91","8975","WROTE_A_PAPER_WITH"
"5786","9020","398","WROTE_A_PAPER_WITH"
"5808","9049","761","WROTE_A_PAPER_WITH"
"5811","3560","377","WROTE_A_PAPER_WITH"
"5819","462","3138","WROTE_A_PAPER_WITH"
"5822","5138","100","WROTE_A_PAPER_WITH"
"5838","119","9087","WROTE_A_PAPER_WITH"
"5865","9120","859","WROTE_A_PAPER_WITH"
"5867","9122","727","WROTE_A_PAPER_WITH"
"5887","1697","376","WROTE_A_PAPER_WITH"
"5888","184","9147","WROTE_A_PAPER_WITH"
"5893","2694","306","WROTE_A_PAPER_WITH"
"5909","612","2781","WROTE_A_PAPER_WITH"
"5917","608","9189","WROTE_A_PAPER_WITH"
"5920","9193","277","WROTE_A_PAPER_WITH"
"5931","190","9212","WROTE_A_PAPER_WITH"
"5942","9227","118","WROTE_A_PAPER_WITH"
"5946","9232","193","WROTE_A_PAPER_WITH"
"5950","118","9237","WROTE_A_PAPER_WITH"
"5961","503","4028","WROTE_A_PAPER_WITH"
"5962","572","1140","WROTE_A_PAPER_WITH"
"5970","6484","60","WROTE_A_PAPER_WITH"
"5972","9265","376","WROTE_A_PAPER_WITH"
"5986","9284","727","WROTE_A_PAPER_WITH"
"5987","9285","875","WROTE_A_PAPER_WITH"
"5996","1154","821","WROTE_A_PAPER_WITH"
"5997","25","9296","WROTE_A_PAPER_WITH"
"6008","557","2618","WROTE_A_PAPER_WITH"
"6023","542","4534","WROTE_A_PAPER_WITH"
"6026","462","9326","WROTE_A_PAPER_WITH"
"6040","288","9348","WROTE_A_PAPER_WITH"
"6046","9355","475","WROTE_A_PAPER_WITH"
"6051","9361","453","WROTE_A_PAPER_WITH"
"6054","9364","6","WROTE_A_PAPER_WITH"
"6055","9365","638","WROTE_A_PAPER_WITH"
"6069","4274","193","WROTE_A_PAPER_WITH"
"6077","783","9391","WROTE_A_PAPER_WITH"
"6080","21","4794","WROTE_A_PAPER_WITH"
"6086","95","9401","WROTE_A_PAPER_WITH"
"6100","9419","632","WROTE_A_PAPER_WITH"
"6101","9420","393","WROTE_A_PAPER_WITH"
"6109","639","9433","WROTE_A_PAPER_WITH"
"6123","876","9459","WROTE_A_PAPER_WITH"
"6135","184","9475","WROTE_A_PAPER_WITH"
"6145","816","9488","WROTE_A_PAPER_WITH"
"6151","9496","426","WROTE_A_PAPER_WITH"
"6157","4607","727","WROTE_A_PAPER_WITH"
"6160","702","2588","WROTE_A_PAPER_WITH"
"6164","782","3643","WROTE_A_PAPER_WITH"
"6166","8477","622","WROTE_A_PAPER_WITH"
"6177","9519","140","WROTE_A_PAPER_WITH"
"6183","778","6570","WROTE_A_PAPER_WITH"
"6187","428","9529","WROTE_A_PAPER_WITH"
"6189","557","5823","WROTE_A_PAPER_WITH"
"6193","912","862","WROTE_A_PAPER_WITH"
"6222","8468","850","WROTE_A_PAPER_WITH"
"6246","9597","480","WROTE_A_PAPER_WITH"
"6249","1465","434","WROTE_A_PAPER_WITH"
"6250","2","9600","WROTE_A_PAPER_WITH"
"6254","2080","535","WROTE_A_PAPER_WITH"
"6261","179","811","WROTE_A_PAPER_WITH"
"6266","558","46","WROTE_A_PAPER_WITH"
"6275","5282","376","WROTE_A_PAPER_WITH"
"6295","9653","612","WROTE_A_PAPER_WITH"
"6307","532","1162","WROTE_A_PAPER_WITH"
"6328","804","5926","WROTE_A_PAPER_WITH"
"6344","9719","313","WROTE_A_PAPER_WITH"
"6368","99","4796","WROTE_A_PAPER_WITH"
"6381","428","9765","WROTE_A_PAPER_WITH"
"6385","9769","713","WROTE_A_PAPER_WITH"
"6389","462","1139","WROTE_A_PAPER_WITH"
"6413","242","9805","WROTE_A_PAPER_WITH"
"6414","9806","496","WROTE_A_PAPER_WITH"
"6422","407","9816","WROTE_A_PAPER_WITH"
"6438","494","4019","WROTE_A_PAPER_WITH"
"6439","8053","315","WROTE_A_PAPER_WITH"
"6452","21","339","WROTE_A_PAPER_WITH"
"6460","9865","561","WROTE_A_PAPER_WITH"
"6462","8316","236","WROTE_A_PAPER_WITH"
"6471","3729","126","WROTE_A_PAPER_WITH"
"6477","639","4904","WROTE_A_PAPER_WITH"
"6478","9887","461","WROTE_A_PAPER_WITH"
"6482","3","6527","WROTE_A_PAPER_WITH"
"6483","754","9864","WROTE_A_PAPER_WITH"
"6486","5235","530","WROTE_A_PAPER_WITH"
"6487","9898","201","WROTE_A_PAPER_WITH"
"6503","689","9919","WROTE_A_PAPER_WITH"
"6506","9922","696","WROTE_A_PAPER_WITH"
"6510","3616","811","WROTE_A_PAPER_WITH"
"6520","9938","413","WROTE_A_PAPER_WITH"
"6560","9990","840","WROTE_A_PAPER_WITH"
"6599","5558","90","WROTE_A_PAPER_WITH"
"6601","10043","118","WROTE_A_PAPER_WITH"
"6606","628","10051","WROTE_A_PAPER_WITH"
"6628","576","3918","WROTE_A_PAPER_WITH"
"6636","289","10088","WROTE_A_PAPER_WITH"
"6638","663","10089","WROTE_A_PAPER_WITH"
"6651","467","1247","WROTE_A_PAPER_WITH"
"6654","54","2401","WROTE_A_PAPER_WITH"
"6666","10121","251","WROTE_A_PAPER_WITH"
"6672","640","6755","WROTE_A_PAPER_WITH"
"6676","10131","377","WROTE_A_PAPER_WITH"
"6679","10135","434","WROTE_A_PAPER_WITH"
"6683","10141","733","WROTE_A_PAPER_WITH"
"6695","409","5895","WROTE_A_PAPER_WITH"
"6699","3125","789","WROTE_A_PAPER_WITH"
"6700","391","10157","WROTE_A_PAPER_WITH"
"6703","292","10159","WROTE_A_PAPER_WITH"
"6705","21","10160","WROTE_A_PAPER_WITH"
"6718","9432","426","WROTE_A_PAPER_WITH"
